"End Date","EUR/USD","EUR/JPY","EUR/GBP","",""
"2002-06-01","0.9341","116.02","0.6412",,
"2002-05-31","0.9372","115.63","0.6394",,
"2002-05-30","0.9355","116.42","0.6399",,
"2002-05-29","0.9288","115.71","0.6366",,
"2002-05-28","0.9209","114.87","0.6320",,
"2002-05-27","0.9200","114.78","0.6323",,
"2002-05-26","0.9205","114.78","0.6317",,
"2002-05-25","0.9206","114.82","0.6317",,
"2002-05-24","0.9214","115.16","0.6332",,
"2002-05-23","0.9258","114.98","0.6345",,
"2002-05-22","0.9200","114.22","0.6302",,
"2002-05-21","0.9209","115.48","0.6313",,
"2002-05-20","0.9202","115.94","0.6309",,
"2002-05-19","0.9210","115.94","0.6315",,
"2002-05-18","0.9209","115.97","0.6315",,
"2002-05-17","0.9119","116.78","0.6261",,
"2002-05-16","0.9126","116.46","0.6248",,
"2002-05-15","0.9027","116.08","0.6224",,
"2002-05-14","0.9115","116.54","0.6258",,
"2002-05-13","0.9135","116.60","0.6243",,
"2002-05-12","0.9140","116.62","0.6244",,
"2002-05-11","0.9140","116.66","0.6244",,
"2002-05-10","0.9093","116.74","0.6229",,
"2002-05-09","0.9043","116.58","0.6212",,
"2002-05-08","0.9154","117.10","0.6236",,
"2002-05-07","0.9182","116.79","0.6253",,
"2002-05-06","0.9173","116.44","0.6244",,
"2002-05-05","0.9177","116.49","0.6244",,
"2002-05-04","0.9175","116.49","0.6245",,
"2002-05-03","0.9032","115.51","0.6173",,
"2002-05-02","0.9061","115.56","0.6189",,
"2002-05-01","0.9002","115.69","0.6174",,
"2002-04-30","0.9038","115.72","0.6194",,
"2002-04-29","0.9015","115.25","0.6181",,
"2002-04-28","0.9019","115.38","0.6187",,
"2002-04-27","0.9022","115.29","0.6188",,
"2002-04-26","0.8977","115.51","0.6167",,
"2002-04-25","0.8931","115.69","0.6160",,
"2002-04-24","0.8888","115.73","0.6140",,
"2002-04-23","0.8895","115.61","0.6130",,
"2002-04-22","0.8904","116.12","0.6154",,
"2002-04-21","0.8919","116.25","0.6159",,
"2002-04-20","0.8921","116.20","0.6160",,
"2002-04-19","0.8910","115.80","0.6154",,
"2002-04-18","0.8907","116.37","0.6161",,
"2002-04-17","0.8830","115.84","0.6129",,
"2002-04-16","0.8795","116.14","0.6116",,
"2002-04-15","0.8794","115.98","0.6116",,
"2002-04-14","0.8794","116.02","0.6119",,
"2002-04-13","0.8793","116.05","0.6118",,
"2002-04-12","0.8830","116.13","0.6138",,
"2002-04-11","0.8805","115.15","0.6131",,
"2002-04-10","0.8808","115.37","0.6131",,
"2002-04-09","0.8747","115.07","0.6112",,
"2002-04-08","0.8793","115.82","0.6143",,
"2002-04-07","0.8789","115.67","0.6135",,
"2002-04-06","0.8792","115.77","0.6134",,
"2002-04-05","0.8775","116.12","0.6118",,
"2002-04-04","0.8811","116.92","0.6135",,
"2002-04-03","0.8793","117.28","0.6122",,
"2002-04-02","0.8805","117.49","0.6111",,
"2002-04-01","0.8718","115.41","0.6113",,
"2002-03-31","0.8701","115.43","0.6113",,
"2002-03-30","0.8717","115.73","0.6113",,
"2002-03-29","0.8708","115.50","0.6111",,
"2002-03-28","0.8729","115.81","0.6127",,
"2002-03-27","0.8772","116.58","0.6146",,
"2002-03-26","0.8780","117.04","0.6155",,
"2002-03-25","0.8769","116.68","0.6152",,
"2002-03-24","0.8775","116.85","0.6156",,
"2002-03-23","0.8770","116.49","0.6153",,
"2002-03-22","0.8821","116.37","0.6185",,
